Paragraph,Sentiment,Score
"Wir wollen nicht, dass daraus wied er eine ernsthafte 214 
militärische Bedrohung für uns in Europa wird.",neutral,0.9998438358306885
"Um eigene Interessen durchzusetzen, greift 215 
die russische Regierung mittlerweile zu offenen Drohungen gegen  NATO-Verbündete, zu 216 
Cyberangriffen, zu Desinformation und Propaganda.",neutral,0.9997414946556091
217 Seite 10 von 139 •,neutral,0.9999624490737915
"Wir brauchen in der EU und NATO zum einen mehr politische Geschlossenh eit und zum 218 
anderen die Fähigkeit zur glaubhaften Abschreckung und Resilienz, um die sen Heraus- 219 
forderungen zu begegnen.",neutral,0.9999654293060303
"220 
•",positive,0.882526159286499
"Wir suchen zugleich weiter den Dialog und die Zusammenarbeit mit Ru ssland dort, wo 221 
gemeinsame Interessen bestehen.",neutral,0.9999885559082031
"So ist beispielsweise weltweiter Klimasc hutz ohne 222 
Russland nicht wirkungsvoll und wirtschaftliche Zusammenarbeit im allseitigen I nte- 223 
resse.",neutral,0.9999887943267822
"224 
 225 
Lebensbedingungen im Südlichen Mittelmeerraum verbessern 226",neutral,0.9999390840530396
"Die Sicherheit Deutschlands und Europas hängt mit der Stabilität der Staaten im südlichen 227 
Mittelmeerraum sowie im Nahen und Mittleren Osten zusammen.",neutral,0.9999914169311523
"Wenn dor t Terror und 228 
wirtschaftliche Perspektivlosigkeit herrschen, werden viele Mensche n versuchen, nach Eu- 229 
ropa zu fliehen.",neutral,0.9999549388885498
"230 
• Deutschland und Europa müssen mittels Prävention und Vermittlung mehr  Verantwor- 231 
tung in der Region übernehmen.",neutral,0.9999855756759644
"Durch humanitäre Hilfe für Flüch tlinge und Programme 232 
wie die Beschäftig ungsoffensive „Cash for Work“ verbessern wir die Lebensperspektiven 233 
der Menschen vor Ort.",neutral,0.9999701976776123
"Zugleich unterstützen wir die Staaten der Region im Kampf gegen 234 
den Terrorismus.",neutral,0.9999911785125732
"235 
•",positive,0.7570262551307678
"Gerade mit den Anrainerstaaten im Mittelmeerraum bieten sich auch neue Chancen der 236 
Zusammenarbeit – etwa auf dem Feld des grünen Wasserstoffs – die der europäischen 237 
Nachbarschaftspolitik neue Impulse verleihen und unsere Nachbarn e nger an unsere 238 
Wertegemeinschaft binden können.",neutral,0.9999914169311523
"239 
 240 
1.5.",positive,0.6979803442955017
"Besondere Verantwortung Deutschlands gegenüber Israel 241 
Wir bekennen uns zu der besonderen Verantwortung Deutschlands gegenüber Israel.",neutral,0.9986695051193237
"Die 242 
Sicherheit und das Existenzrecht Israels sind Teil der deutschen Sta atsräson.",neutral,0.9999914169311523
"Die Menschen 243 
in Israel haben ein Anrecht darauf, frei von Angst, Terror und Ge walt leben zu können.",neutral,0.9999349117279053
"Des- 244 
halb stehen wir zum Selbstverteidigungsrecht von Israel.",neutral,0.9999604225158691
"245 
•",positive,0.8637869358062744
"Wir treten dafür ein, dass der Iran seine Verpflichtungen aus der Wien er Nuklearverein- 246 
barung von 2015 (J CPOA) strikt einhält und sein ballistisches Raketenprogramm und 247 
seine aggressive Rolle in der Region beendet.",neutral,0.999990701675415
"248 
•",positive,0.8946115374565125
"Wir unterstützen alles, was ein friedliches Zusammenleben von Israe lis und Palästinen- 249 
sern fördert und eine Zweistaatenlösung ermöglicht.",neutral,0.999975323677063
"250 
•",positive,0.9057421684265137
"Wir wollen auf dieser festen Basis unsere enge und freundsc haftliche Zusammenarbeit 251 
mit Israel in allen Politikbereichen weiter ausbauen, insbesondere beim Jugendaus- 252 
tausch, in der Hochtechnologie und bei der Förderung von Startups.",neutral,0.9999755620956421
"253 
  254 Seite 11 von 139 1.6.",neutral,0.9999750852584839
"Neue Aufmerksamkeit für den asiatisch-pazifischen Raum 255 
Asiatisch-pazifische Demokratien als Partner begreifen 256",neutral,0.9999243021011353
"Das 21. Jahrhundert wird wesentlich von den Ländern Asiens und des Pazifiks geprägt wer- 257 
den.",neutral,0.9999912977218628
Wir setzen uns daher für enge Partnerschaften mit ihnen e in.,neutral,0.9967813491821289
"Demokratien wie Aust- 258 
ralien, Neuseeland, Japan, Indien und Südkorea, die für die Stärkung de r regelbasierten in- 259 
ternationalen Ordnung eintreten, sind unsere natürlichen Kooper ations- und Wertepart- 260 
ner.",neutral,0.9999792575836182
"Mit der Entsendung einer deutschen Fregatte in den asiatisch-pazifischen Raum zeigen 261 
wir Präsenz und setzen das richtige Signal in Abstimmung mit unseren Partnern .",neutral,0.999987006187439
"262 
 263 
China auf Augenhöhe begegnen 264",neutral,0.9903254508972168
Die größte außen- und sicherheitspolitische Herausforderung geht he,neutral,0.9999865293502808
"ute von der Volksre- 265 
publik China",neutral,0.99992835521698
aus,negative,0.9290368556976318
"Sie ist Wettbewerber, Kooperationspartner, aber auch systemi scher Ri- 266 
vale.",neutral,0.9999910593032837
"China hat den Willen und zusehends auch den Machtanspru ch, die internationale Ord- 267 
nung nach eigenen Vorstellungen zu prägen und zu verändern – und tut dies mit allen Mit- 268 
teln .",neutral,0.9999860525131226
"China nimmt durch Technologie- und Infrastrukturinvestitionen E influss auf andere 269 
Staaten und schafft geostrategische Abhängigkeiten.",neutral,0.9999908208847046
"Wir brauchen  daher einen zweifachen 270 
Ansatz: 271 
• Einerseits müssen wir dort, wo es nötig ist, Chinas Machtwillen in e nger Abstimmung mit 272 
unseren transatlantischen Partnern und anderen gleichgesinnte n Demokratien mit 273 
Stärke und Geschlossenheit entgegentreten.",neutral,0.9955453872680664
"Das gilt insbesondere b eim Schutz des geis- 274 
tigen Eigentums, unserer Hochtechnologie und unserer Daten, damit wir nicht in gefähr- 275 
liche Abhängigkeiten geraten.",neutral,0.9999914169311523
"276 
•",positive,0.9180611968040466
"Andererseits wollen wir dort, wo es möglich ist, eine Zusammenarbeit mit China anstre- 277 
ben.",neutral,0.9999606609344482
"Eine echte Partnerschaft ist nur im Rahmen eines fairen  Wettbewerbs unter glei- 278 
chen Bedingungen und bei Wahrung des Prinzips der Gegenseitigkeit möglic h. 279 
•",neutral,0.9999890327453613
"Damit diese Balance auf europäischer Ebene gelingt, setzen wir u ns für eine europäische 280 
China-Strategie und ein gemeinsames Vorgehen des Westens ein.",neutral,0.9999902248382568
"281 
 282 
1.7. Moderne und voll einsatzbereite Bundeswehr 283 
Glaubwürdige Sicherheitsvorsorge leisten 284",neutral,0.9999624490737915
Der Schutz von Frieden und Freiheit ist die vornehmste Aufgabe des Sta ates.,neutral,0.9999914169311523
"Die Bürgerin- 285 
nen und Bürger unseres Landes müssen sich auf eine glaubwürdige Siche rheitsvorsorge ver- 286 
lassen können.",neutral,0.998058021068573
"CDU und CSU sind Garant en dafür, dass Deutschland dies nicht zu Lasten 287 
unserer Kinder und Enkel vernachlässigt.",negative,0.9581137895584106
Wir verstehen uns als Part eien der Bundeswehr.,neutral,0.9667878150939941
"288 
Wer wie unsere Soldatinnen und Soldaten Verantwortung in schwie rigen Einsätzen über- 289 
nimmt, hat Anspruch auf die beste Ausrüstung.",neutral,0.999881386756897
"290 
•",positive,0.9265269041061401
"Wir werden allen unseren militärischen Verpflichtungen nachkommen und die Vollaus- 291 
stattung der Bundeswehr erreichen.",neutral,0.9999290704727173
"Deshalb werden wir die Zahl der Soldatinnen und 292 
Soldaten der Bundeswehr gemäß Personalstrukturmodell auf 203 000 aufstocken.",neutral,0.9999903440475464
"Wir 293 Seite 12 von 139 stehen zu unseren Zusagen im Rahmen der NATO und der EU, den V erteidigungshaus- 294 
halt auf zwei Prozent des Bruttoinlandsprodukts weiter zu erhöhen.",neutral,0.9999845027923584
"D amit erhält auch 295 
die Bundeswehr Planungssicherheit.",neutral,0.9999892711639404
"296 
•",positive,0.8711287379264832
"Spätestens bis 2030 wollen wir die Bundeswehr dazu befähigen, minde stens zehn Pro- 297 
zent der militärischen Fähigkeiten des Bündnisses bereitzustellen.",neutral,0.9999889135360718
"Dam it leisten wir ei- 298 
nen entscheidenden Beitrag für eine faire Lastenteilung un d für den Zusammenhalt in 299 
der NATO.",neutral,0.9997139573097229
"Dieser Beitrag ist Voraussetzung für unsere Bündnisfähigke it – und damit in 300 
unserem eigenen Interesse.",neutral,0.999976396560669
"301 
• Landesverteidigung ist heute Bündnisverteidigung.",neutral,0.9999864101409912
Deutschland,positive,0.8728619813919067
kan n,negative,0.9262353777885437
"dies nur gemein- 302 
sam mit seinen Partnern leisten.",neutral,0.9999865293502808
"Deswegen muss die Bundeswehr den  Weg der Koope- 303 
ration und Integration mit den Streitkräften in Europa und von Verbünde ten weiter be- 304 
schreiten und dabei auf eine gemeinsame strategische Kultur hinarbeiten .",neutral,0.9999914169311523
"An Auslands- 305 
einsätzen werden wir uns immer dann mit Bündnispartnern be teiligen, wenn deutsche 306 
Sicherheitsinteressen gefährdet sind.",neutral,0.9983114004135132
"307 
 308 
Bundeswehr als Teil der Gesellschaft begreifen 309",neutral,0.9999301433563232
"Die Soldatinnen und Soldaten der Bundeswehr arbeiten tagtäglic h dafür, dass wir in Frie- 310 
den, Freiheit und Sicherheit leben können.",neutral,0.9999427795410156
"Zugleich stehen sie b ereit, um in Not- und Kata- 311 
strophenfällen auch im Inland zu helfen.",neutral,0.9999914169311523
"312 
• Soldatinnen und Soldaten verdienen unseren Respekt und unsere Ane rkennung.",neutral,0.9950127005577087
"313 
•",positive,0.8734660148620605
Die Bundeswehr hat einen festen Platz in der Mitte unserer Gesellschaft.,neutral,0.9999830722808838
"Damit gehört 314 
sie auch ganz selbstverständlich in unsere Schulen.",neutral,0.9999908208847046
"Die Jugendoffiz iere leisten hier eine 315 
wertvolle Arbeit.",neutral,0.9999914169311523
"Wir wollen sie ausbauen und dafür sorgen, dass der Be such der Ju- 316 
gendoffiziere einen festen Platz in der Schullaufbahn hat.",neutral,0.9999698400497437
"317 
•",positive,0.9163944721221924
"Das kostenlose Bahnfahren für unsere Soldatinnen und Soldaten ist ein voller Erfolg, den 318 
wir fortsetzen und perspektivisch auf den öffentlichen Personennahverkeh r ausweiten 319 
wollen.",neutral,0.9902948141098022
"320 
•",positive,0.8155720829963684
Der Eid auf unser Land gehört in die Mitte unserer Gesellschaft.,neutral,0.999977707862854
"D eshalb wollen wir, dass 321 
Gelöbnisse grundsätzlich in der Öffentlichkeit stattfinden.",neutral,0.999800980091095
"322 
•",positive,0.7480414509773254
"Um ihre Aufgaben erfüllen zu können, braucht die Bundeswehr e ine einsatzbereite Re- 323 
serve.",neutral,0.9999816417694092
Wir wollen den freiwilligen Wehrdienst im Heimatschutz fort führen.,neutral,0.9987671375274658
"Damit geben 324 
wir jungen Menschen die Chance, eine Zeit lang in der Bunde swehr zu dienen und da- 325 
nach die Reserve zu stärken.",neutral,0.9999890327453613
"326 
•",positive,0.8962124586105347
Für Extremisten ist in der Bundeswehr kein Platz.,neutral,0.9991279244422913
"327 
 328 
Beste Ausrüstung für die Bundeswehr gewährleisten 329 
Die Bundeswehr muss optimal ausgerüstet und organisiert sein.",neutral,0.9989462494850159
"Die  Eckpunkte für die Bun- 330 
deswehr der Zukunft dienen dafür als Leitfaden.",neutral,0.9999810457229614
"Wir werden d as Beschaffungswesen erneu- 331 
ern, damit sie ihr Material zügig erhält.",neutral,0.9999794960021973
332 Seite 13 von 139 •,neutral,0.9999713897705078
"Wir müssen neue Fähigkeiten im Cyber- und Informationsraum sowie im Weltraum auf- 333 
bauen und streben eine rechtliche Regelung der militärischen Nutzung von KI, Cyber- 334 
und Weltraumfähigkeiten an.",neutral,0.9999914169311523
"335 
•",positive,0.8925720453262329
"Zum Schutz unserer Soldatinnen und Soldaten und im Einsatz setze n wir uns für die mi- 336 
litärisch heute selbstverständliche Bewaffnung von Drohnen ein.",neutral,0.99998939037323
"Die jüngsten Kämpfe 337 
um die Region Bergkarabach haben deutlich gemacht, wie stark kriegerische Auseinan- 338 
dersetzungen von Drohnen geprägt werden.",neutral,0.9999902248382568
"Wir müssen unsere Soldatinne n und Solda- 339 
ten in die Lage versetzen, diese Gefahren zu ihrem Schutz wirksa m abwehren zu können.",neutral,0.9998252987861633
"340 
Wir wollen deshalb wirksame Fähigkeiten der Bundeswehr zur Drohne nabwehr, Luftver- 341 
teidigung und zum elektronischen Kampf deutlich stärken.",neutral,0.9993240833282471
"342 
•",positive,0.7202618718147278
"Die Kosten für militärische Beschaffungen wollen wir durch die Ent wicklung und Umset- 343 
zung gemeinsamer Rüstungsprojekte mit europäischen Partnern begrenzen .",neutral,0.9999916553497314
